src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,bwd_iat_total,fwd_packets,bwd_packets,fwd_packets_sec,bwd_packets_sec,fwd_bytes,bwd_bytes,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,psh_flag_count,down_up_ratio,avg_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,act_data_pkt_fwd,min_seg_size_forward,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flags,syn_flags,rst_flags,ack_flags,urg_flags,cwe_flags,ece_flags,fwd_header_len,bwd_header_len,subflow_fwd_pkts,subflow_fwd_bytes,subflow_bwd_pkts,subflow_bwd_bytes,init_win_bytes_fwd,init_win_bytes_bwd,active_mean,active_max,active_min,active_std,idle_mean,idle_max,idle_min,idle_std
107.118.55.65,131.3.168.192,80,56324,6,7412958,0.00,0.00,0,0,7412958,0,3,0,848.24,0.00,796,0,66,365,265.33,140.95,59600.67,365,66,265.33,-nan,0,65535,0.00,0.00,2,0.00,265.33,265.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,66,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4380,0,18446743535798329344.00,18446743535798330247,18446743535798330247,0.00,0.00,0,0,0.00
131.3.168.192,38.148.46.207,56325,80,6,66696,0.00,0.00,0,0,66696,0,5,0,157130.86,0.00,928,0,54,700,185.60,257.24,330867.20,700,54,185.60,178.12,0,65535,0.00,0.00,1,0.00,185.60,185.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535798226944.00,18446743535798226990,18446743535798226990,0.00,0.00,0,0,0.00
38.148.46.207,131.3.168.192,80,56325,6,64806,0.00,0.00,0,0,64806,0,4,0,129370.74,0.00,2715,0,60,1514,678.75,636.61,1621074.75,1514,60,678.75,-nan,0,65535,0.00,0.00,1,0.00,678.75,678.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535798214656.00,18446743535798215230,18446743535798215230,0.00,0.00,0,0,0.00
131.3.168.192,39.95.54.65,56326,80,6,5318334,0.00,0.00,0,0,5318334,0,9,0,3546.98,0.00,1548,0,54,621,172.00,218.48,429606.00,621,54,172.00,134.72,0,65535,0.00,0.00,2,0.00,172.00,172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,2,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535797526528.00,18446743535797526682,18446743535797526682,0.00,0.00,0,0,0.00
39.95.54.65,131.3.168.192,80,56326,6,5350821,0.00,0.00,0,0,5350821,0,10,0,3917.16,0.00,6911,0,60,1514,691.10,678.38,4602032.90,1514,60,691.10,-nan,0,65535,0.00,0.00,2,0.00,691.10,691.10,0.00,6665.00,6.00,0.00,0.00,0.00,0.00,10,60,2,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,65535,0,18446743535797497856.00,18446743535797497450,18446743535797497450,0.00,0.00,0,0,0.00
131.3.168.192,168.140.74.76,56327,80,6,10526565,0.00,0.00,0,0,10526565,0,6,0,1194.69,0.00,947,0,54,665,157.83,226.85,308776.83,665,54,157.83,162.95,0,65535,0.00,0.00,1,0.00,157.83,157.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535797426176.00,18446743535797425693,18446743535797425693,0.00,0.00,0,0,0.00
131.3.168.192,168.140.74.76,56328,80,6,31872969,0.00,0.00,0,0,31872969,0,6,0,394.57,0.00,994,0,54,676,165.67,228.27,312643.33,676,54,165.67,157.04,0,65535,0.00,0.00,1,0.00,165.67,165.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535797291008.00,18446743535797290558,18446743535797290558,0.00,0.00,0,0,0.00
168.140.74.76,131.3.168.192,80,56327,6,10430826,0.00,0.00,0,0,10430826,0,5,0,1004.71,0.00,815,0,60,569,163.00,203.01,206072.00,569,60,163.00,121.02,0,65535,0.00,0.00,1,0.00,163.00,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,5840,0,18446743535797227520.00,18446743535797227138,18446743535797227138,0.00,0.00,0,0,0.00
168.140.74.76,131.3.168.192,80,56328,6,31879353,0.00,0.00,0,0,31879353,0,5,0,328.74,0.00,324,0,60,66,64.80,2.40,28.80,66,60,64.80,-nan,0,65535,0.00,0.00,0,0.00,64.80,64.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,5840,0,18446743535797198848.00,18446743535797199355,18446743535797199355,0.00,0.00,0,0,0.00
1.255.16.172,224.83.227.109,10689,443,6,4602150,0.00,0.00,0,0,4602150,0,9,0,4098.95,0.00,628,0,54,126,69.78,24.09,5221.56,126,54,69.78,-nan,0,65535,0.00,0.00,4,0.00,69.78,69.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,4,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535797106688.00,18446743535797106325,18446743535797106325,0.00,0.00,0,0,0.00
1.255.16.172,34.29.173.109,10690,443,6,4568886,0.00,0.00,0,0,4568886,0,10,0,4587.55,0.00,698,0,54,126,69.80,25.81,6661.60,126,54,69.80,-nan,0,65535,0.00,0.00,4,0.00,69.80,69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,54,4,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,8192,0,18446743535797096448.00,18446743535797096119,18446743535797096119,0.00,0.00,0,0,0.00
34.29.173.109,1.255.16.172,443,10690,6,4510443,0.00,0.00,0,0,4510443,0,8,0,3717.59,0.00,620,0,60,133,77.50,26.69,5700.00,133,60,77.50,-nan,0,65535,0.00,0.00,4,0.00,77.50,77.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,4,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535797045248.00,18446743535797044648,18446743535797044648,0.00,0.00,0,0,0.00
224.83.227.109,1.255.16.172,443,10689,6,4496835,0.00,0.00,0,0,4496835,0,7,0,3262.74,0.00,563,0,60,133,80.43,27.49,5291.71,133,60,80.43,-nan,0,65535,0.00,0.00,3,0.00,80.43,80.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,60,3,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,8192,0,18446743535797008384.00,18446743535797007877,18446743535797007877,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56331,80,6,4659879,0.00,0.00,0,0,4659879,0,58,0,26088.23,0.00,3813,0,54,723,65.74,87.07,439709.12,723,54,65.74,57.09,0,65535,0.00,0.00,1,0.00,65.74,65.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58,54,1,0,0,0,1,1,0,57,0,0,0,0,0,0,0,0,0,8192,0,18446743535796879360.00,18446743535796878727,18446743535796878727,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56331,6,4705302,0.00,0.00,0,0,4705302,0,123,0,54790.96,0.00,179908,0,60,1514,1462.67,260.85,8368949.33,1514,60,1462.67,-nan,0,65535,0.00,0.00,1,0.00,1462.67,1462.67,0.00,58878.00,39.00,0.04,0.00,0.00,0.00,123,60,1,0,0,0,1,1,0,123,0,0,0,0,0,0,0,0,0,65535,0,18446743535796867072.00,18446743535796866715,18446743535796866715,0.00,0.00,0,0,0.00
131.3.168.192,75.95.54.65,56332,80,6,845334,0.00,0.00,0,0,845334,0,9,0,22315.44,0.00,2555,0,54,740,283.89,322.30,934920.89,740,54,283.89,152.60,0,65535,0.00,0.00,3,0.00,283.89,283.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535793022976.00,18446743535793023883,18446743535793023883,0.00,0.00,0,0,0.00
75.95.54.65,131.3.168.192,80,56332,6,853440,0.00,0.00,0,0,853440,0,7,0,17191.60,0.00,909,0,60,221,129.86,78.96,43638.86,221,60,129.86,-nan,0,65535,0.00,0.00,3,0.00,129.86,129.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,60,3,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,65535,0,18446743535792986112.00,18446743535792985642,18446743535792985642,0.00,0.00,0,0,0.00
15.2.0.10,57.35.4.64,2550,1863,6,25149924,0.00,0.00,0,0,25149924,0,16,0,1333.44,0.00,1656,0,54,223,103.50,57.84,53526.00,223,54,103.50,-nan,0,65535,0.00,0.00,9,0.00,103.50,103.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,54,9,0,0,0,1,1,0,15,0,0,0,0,0,0,0,0,0,64240,0,18446743535792865280.00,18446743535792864661,18446743535792864661,0.00,0.00,0,0,0.00
57.35.4.64,15.2.0.10,1863,2550,6,25080267,0.00,0.00,0,0,25080267,0,18,0,1504.29,0.00,1523,0,60,207,84.61,45.67,37540.28,207,60,84.61,-nan,0,65535,0.00,0.00,6,0.00,84.61,84.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,60,6,0,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,8192,0,18446743535792799744.00,18446743535792800002,18446743535792800002,0.00,0.00,0,0,0.00
1.255.16.172,155.179.103.97,50983,2151,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,197,0,197,197,197.00,0.00,0.00,197,197,197.00,0.00,0,65535,0.00,0.00,0,0.00,197.00,197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792656384.00,18446743535792656215,18446743535792656215,0.00,0.00,0,0,0.00
155.179.103.97,1.255.16.172,2151,50983,17,0,0.00,0.00,0,0,0,0,1,0,0.00,0.00,62,0,62,62,62.00,0.00,0.00,62,62,62.00,0.00,0,65535,0.00,0.00,0,0.00,62.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792623616.00,18446743535792624526,18446743535792624526,0.00,0.00,0,0,0.00
1.255.16.172,250.255.255.239,61993,1900,17,10416,0.00,0.00,0,0,10416,0,2,0,402457.76,0.00,349,0,174,175,174.50,0.50,0.50,175,174,174.50,-nan,0,65535,0.00,0.00,0,0.00,174.50,174.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792406528.00,18446743535792405811,18446743535792405811,0.00,0.00,0,0,0.00
1.255.16.172,1.0.16.172,61996,5351,17,105042,0.00,0.00,0,0,105042,0,4,0,79815.69,0.00,216,0,54,54,54.00,0.00,0.00,54,54,54.00,-nan,0,65535,0.00,0.00,0,0.00,54.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792386048.00,18446743535792385777,18446743535792385777,0.00,0.00,0,0,0.00
15.2.0.10,3.2.0.10,59686,53,17,59911950,0.00,0.00,0,0,59911950,0,2,0,69.97,0.00,174,0,87,87,87.00,0.00,0.00,87,87,87.00,-nan,0,65535,0.00,0.00,0,0.00,87.00,87.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792101376.00,18446743535792102088,18446743535792102088,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56351,80,6,5183976,0.00,0.00,0,0,5183976,0,6,0,2425.94,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535792093184.00,18446743535792092869,18446743535792092869,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56351,6,5279337,0.00,0.00,0,0,5279337,0,5,0,1985.10,0.00,468,0,60,222,93.60,64.24,20635.20,222,60,93.60,-nan,0,65535,0.00,0.00,1,0.00,93.60,93.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535792082944.00,18446743535792083041,18446743535792083041,0.00,0.00,0,0,0.00
3.2.0.10,15.2.0.10,53,59686,17,59843490,0.00,0.00,0,0,59843490,0,2,0,70.05,0.00,392,0,196,196,196.00,0.00,0.00,196,196,196.00,-nan,0,65535,0.00,0.00,0,0.00,196.00,196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535792023552.00,18446743535792023611,18446743535792023611,0.00,0.00,0,0,0.00
15.2.0.10,34.129.37.70,2551,80,6,4804506,0.00,0.00,0,0,4804506,0,9,0,3926.31,0.00,1339,0,54,899,148.78,265.26,633243.56,899,54,148.78,219.60,0,65535,0.00,0.00,1,0.00,148.78,148.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,64240,0,18446743535792015360.00,18446743535792015883,18446743535792015883,0.00,0.00,0,0,0.00
34.129.37.70,15.2.0.10,80,2551,6,1664061,0.00,0.00,0,0,1664061,0,11,0,13855.26,0.00,7689,0,60,1102,699.00,435.58,2087026.00,1102,60,699.00,-nan,0,65535,0.00,0.00,8,0.00,699.00,699.00,0.00,7509.00,8.00,0.01,0.00,0.00,0.00,11,60,8,0,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,8192,0,18446743535791990784.00,18446743535791990410,18446743535791990410,0.00,0.00,0,0,0.00
131.3.168.192,121.139.235.66,56356,80,6,771540,0.00,0.00,0,0,771540,0,3,0,8149.93,0.00,174,0,54,66,58.00,5.66,96.00,66,54,58.00,-nan,0,65535,0.00,0.00,0,0.00,58.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,54,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,8192,0,18446743535791572992.00,18446743535791572552,18446743535791572552,0.00,0.00,0,0,0.00
121.139.235.66,131.3.168.192,80,56356,6,5858118,0.00,0.00,0,0,5858118,0,8,0,2862.35,0.00,2515,0,60,947,314.38,339.34,921233.88,947,60,314.38,127.76,0,65535,0.00,0.00,3,0.00,314.38,314.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,60,3,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,4380,0,18446743535791558656.00,18446743535791558419,18446743535791558419,0.00,0.00,0,0,0.00
131.3.168.192,38.148.46.207,56357,80,6,227115,0.00,0.00,0,0,227115,0,5,0,46144.02,0.00,927,0,54,699,185.40,256.84,329839.20,699,54,185.40,177.75,0,65535,0.00,0.00,1,0.00,185.40,185.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535791540224.00,18446743535791540170,18446743535791540170,0.00,0.00,0,0,0.00
38.148.46.207,131.3.168.192,80,56357,6,234549,0.00,0.00,0,0,234549,0,4,0,35745.20,0.00,2645,0,60,1514,661.25,626.24,1568714.75,1514,60,661.25,-nan,0,65535,0.00,0.00,1,0.00,661.25,661.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535791513600.00,18446743535791513185,18446743535791513185,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56358,80,6,4538709,0.00,0.00,0,0,4538709,0,6,0,2770.83,0.00,1280,0,54,998,213.33,350.94,738957.33,998,54,213.33,278.65,0,65535,0.00,0.00,1,0.00,213.33,213.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535791476736.00,18446743535791477191,18446743535791477191,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56359,80,6,4507650,0.00,0.00,0,0,4507650,0,8,0,3719.90,0.00,2366,0,54,1016,295.75,415.28,1379643.50,1016,54,295.75,291.53,0,65535,0.00,0.00,2,0.00,295.75,295.75,0.00,2138.00,4.00,0.00,0.00,0.00,0.00,8,54,2,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,8192,0,18446743535791466496.00,18446743535791466544,18446743535791466544,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56358,6,4582767,0.00,0.00,0,0,4582767,0,4,0,1829.46,0.00,1182,0,60,996,295.50,404.44,654291.00,996,60,295.50,276.14,0,65535,0.00,0.00,1,0.00,295.50,295.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,65535,0,18446743535791456256.00,18446743535791455939,18446743535791455939,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56359,6,4540179,0.00,0.00,0,0,4540179,0,9,0,4154.90,0.00,7885,0,60,1514,876.11,643.38,3725440.89,1514,60,876.11,-nan,0,65535,0.00,0.00,2,0.00,876.11,876.11,0.00,7699.00,6.00,0.00,0.00,0.00,0.00,9,60,2,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,65535,0,18446743535791427584.00,18446743535791428597,18446743535791428597,0.00,0.00,0,0,0.00
131.3.168.192,140.95.54.65,56360,80,6,4303404,0.00,0.00,0,0,4303404,0,7,0,3409.39,0.00,1352,0,54,1016,193.14,335.96,790062.86,1016,54,193.14,274.89,0,65535,0.00,0.00,1,0.00,193.14,193.14,0.00,1124.00,3.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535791251456.00,18446743535791251630,18446743535791251630,0.00,0.00,0,0,0.00
140.95.54.65,131.3.168.192,80,56360,6,4328541,0.00,0.00,0,0,4328541,0,6,0,2905.37,0.00,3856,0,60,1514,642.67,649.36,2529989.33,1514,60,642.67,92.98,0,65535,0.00,0.00,1,0.00,642.67,642.67,0.00,3670.00,3.00,0.00,0.00,0.00,0.00,6,60,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,65535,0,18446743535791208448.00,18446743535791209273,18446743535791209273,0.00,0.00,0,0,0.00
131.3.168.192,62.133.235.66,56361,80,6,275688,0.00,0.00,0,0,275688,0,3,0,22808.39,0.00,174,0,54,66,58.00,5.66,96.00,66,54,58.00,-nan,0,65535,0.00,0.00,0,0.00,58.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,54,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,8192,0,18446743535791052800.00,18446743535791053747,18446743535791053747,0.00,0.00,0,0,0.00
62.133.235.66,131.3.168.192,80,56361,6,5226396,0.00,0.00,0,0,5226396,0,4,0,1604.16,0.00,978,0,60,792,244.50,316.11,399699.00,792,60,244.50,200.36,0,65535,0.00,0.00,1,0.00,244.50,244.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,4380,0,18446743535791017984.00,18446743535791017963,18446743535791017963,0.00,0.00,0,0,0.00
131.3.168.192,38.148.46.207,56362,80,6,147798,0.00,0.00,0,0,147798,0,5,0,70907.59,0.00,928,0,54,700,185.60,257.24,330867.20,700,54,185.60,178.12,0,65535,0.00,0.00,1,0.00,185.60,185.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,54,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535790891008.00,18446743535790891501,18446743535790891501,0.00,0.00,0,0,0.00
38.148.46.207,131.3.168.192,80,56362,6,110187,0.00,0.00,0,0,110187,0,4,0,76088.83,0.00,2095,0,60,1514,523.75,594.36,1413064.75,1514,60,523.75,280.98,0,65535,0.00,0.00,1,0.00,523.75,523.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,60,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,8192,0,18446743535790833664.00,18446743535790832743,18446743535790832743,0.00,0.00,0,0,0.00
131.3.168.192,39.95.54.65,56363,80,6,3590244,0.00,0.00,0,0,3590244,0,7,0,4086.63,0.00,1007,0,54,671,143.86,215.24,324312.86,671,54,143.86,160.11,0,65535,0.00,0.00,1,0.00,143.86,143.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,54,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,8192,0,18446743535790508032.00,18446743535790508986,18446743535790508986,0.00,0.00,0,0,0.00
39.95.54.65,131.3.168.192,80,56363,6,3687999,0.00,0.00,0,0,3687999,0,9,0,5114.97,0.00,6687,0,60,1514,743.00,696.32,4363724.00,1514,60,743.00,-nan,0,65535,0.00,0.00,1,0.00,743.00,743.00,0.00,6441.00,5.00,0.00,0.00,0.00,0.00,9,60,1,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,65535,0,18446743535790499840.00,18446743535790498822,18446743535790498822,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56368,80,6,3366468,0.00,0.00,0,0,3366468,0,58,0,36111.44,0.00,3813,0,54,723,65.74,87.07,439709.12,723,54,65.74,57.09,0,65535,0.00,0.00,1,0.00,65.74,65.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58,54,1,0,0,0,1,1,0,57,0,0,0,0,0,0,0,0,0,8192,0,18446743535790295040.00,18446743535790295668,18446743535790295668,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56368,6,3466134,0.00,0.00,0,0,3466134,0,124,0,74983.83,0.00,179962,0,60,1514,1451.31,288.41,10314632.35,1514,60,1451.31,-nan,0,65535,0.00,0.00,2,0.00,1451.31,1451.31,0.00,58916.00,39.67,0.05,0.00,0.00,0.00,124,60,2,0,0,0,1,1,0,124,0,0,0,0,0,0,0,0,0,65535,0,18446743535790284800.00,18446743535790285000,18446743535790285000,0.00,0.00,0,0,0.00
131.3.168.192,75.95.54.65,56369,80,6,2717169,0.00,0.00,0,0,2717169,0,9,0,6942.52,0.00,2555,0,54,740,283.89,322.30,934920.89,740,54,283.89,152.60,0,65535,0.00,0.00,3,0.00,283.89,283.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,54,3,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,8192,0,18446743535787446272.00,18446743535787446157,18446743535787446157,0.00,0.00,0,0,0.00
75.95.54.65,131.3.168.192,80,56369,6,2726703,0.00,0.00,0,0,2726703,0,7,0,5380.86,0.00,909,0,60,221,129.86,78.96,43638.86,221,60,129.86,-nan,0,65535,0.00,0.00,3,0.00,129.86,129.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,60,3,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,65535,0,18446743535787433984.00,18446743535787433830,18446743535787433830,0.00,0.00,0,0,0.00
1.255.16.172,161.226.85.184,10691,443,6,31722180,0.00,0.00,0,0,31722180,0,8,0,528.59,0.00,2832,0,54,1147,354.00,456.00,1663484.00,1147,54,354.00,287.44,0,65535,0.00,0.00,4,0.00,354.00,354.00,0.00,2332.00,3.00,0.00,0.00,0.00,0.00,8,54,4,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,8192,0,9223371767893570560.00,18446743535786704563,436779,0.00,0.00,0,0,0.00
161.226.85.184,1.255.16.172,443,10691,6,297570,0.00,0.00,0,0,297570,0,6,0,42262.32,0.00,1015,0,60,315,169.17,113.95,77902.83,315,60,169.17,-nan,0,65535,0.00,0.00,3,0.00,169.17,169.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,60,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,5840,0,18446743535786655744.00,18446743535786656074,18446743535786656074,0.00,0.00,0,0,0.00
15.2.0.10,3.2.0.10,61133,53,17,59779419,0.00,0.00,0,0,59779419,0,2,0,70.12,0.00,172,0,86,86,86.00,0.00,0.00,86,86,86.00,-nan,0,65535,0.00,0.00,0,0.00,86.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535786029056.00,18446743535786029686,18446743535786029686,0.00,0.00,0,0,0.00
3.2.0.10,15.2.0.10,53,61133,17,59780427,0.00,0.00,0,0,59780427,0,2,0,70.12,0.00,390,0,195,195,195.00,0.00,0.00,195,195,195.00,-nan,0,65535,0.00,0.00,0,0.00,195.00,195.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446743535786020864.00,18446743535786020173,18446743535786020173,0.00,0.00,0,0,0.00
15.2.0.10,32.129.37.70,2552,80,6,17469741,0.00,0.00,0,0,17469741,0,10,0,1199.79,0.00,1372,0,54,878,137.20,246.94,609817.60,878,54,137.20,205.32,0,65535,0.00,0.00,1,0.00,137.20,137.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,54,1,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,64240,0,18446743535786012672.00,18446743535786012466,18446743535786012466,0.00,0.00,0,0,0.00
32.129.37.70,15.2.0.10,80,2552,6,898212,0.00,0.00,0,0,898212,0,12,0,28002.30,0.00,8473,0,60,1102,706.08,433.82,2258372.92,1102,60,706.08,-nan,0,65535,0.00,0.00,9,0.00,706.08,706.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,60,9,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,8192,0,18446743535785990144.00,18446743535785990500,18446743535785990500,0.00,0.00,0,0,0.00
131.3.168.192,68.95.54.65,56386,80,6,1040676,0.00,0.00,0,0,1040676,0,6,0,12084.45,0.00,1046,0,54,764,174.33,263.74,417363.33,764,54,174.33,197.91,0,65535,0.00,0.00,1,0.00,174.33,174.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,54,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,8192,0,18446743535785781248.00,18446743535785782243,18446743535785782243,0.00,0.00,0,0,0.00
68.95.54.65,131.3.168.192,80,56386,6,1055691,0.00,0.00,0,0,1055691,0,5,0,9927.15,0.00,468,0,60,222,93.60,64.24,20635.20,222,60,93.60,-nan,0,65535,0.00,0.00,1,0.00,93.60,93.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,60,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,65535,0,18446743535785771008.00,18446743535785771302,18446743535785771302,0.00,0.00,0,0,0.00
